date,ID,Item Id,Item Name,ad_spend,units,unit_price,units_return,unit_price_return
2023-10-06,2023-10-06_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,1,241.47666666666663,0,0
2023-10-07,2023-10-07_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",3.3,16,241.47666666666663,0,0
2023-10-08,2023-10-08_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",2.1,18,241.47666666666663,0,0
2023-10-09,2023-10-09_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,2,241.47666666666663,0,0
2023-10-10,2023-10-10_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,44,241.47666666666663,0,0
2023-10-12,2023-10-12_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2023-10-13,2023-10-13_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,1,241.47666666666663,0,0
2023-10-16,2023-10-16_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2023-10-27,2023-10-27_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2023-11-14,2023-11-14_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,2,241.47666666666663,0,0
2023-11-15,2023-11-15_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2023-11-17,2023-11-17_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2023-11-20,2023-11-20_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,3,241.47666666666663,0,0
2023-11-21,2023-11-21_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,1,241.47666666666663,0,0
2023-11-22,2023-11-22_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,5,241.47666666666663,0,0
2023-11-23,2023-11-23_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,3,241.47666666666663,0,0
2023-11-24,2023-11-24_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",38.89,24,241.47666666666663,0,0
2023-11-27,2023-11-27_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,1,241.47666666666663,0,0
2023-11-28,2023-11-28_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2023-12-05,2023-12-05_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,1,241.47666666666663,0,0
2023-12-06,2023-12-06_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2023-12-07,2023-12-07_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2023-12-21,2023-12-21_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,1,241.47666666666663,0,0
2024-01-03,2024-01-03_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2024-01-04,2024-01-04_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2024-01-05,2024-01-05_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2024-01-17,2024-01-17_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.9,18,241.47666666666663,0,0
2024-01-18,2024-01-18_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",1.88,1,241.47666666666663,0,0
2024-01-19,2024-01-19_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",16.28,0,0.0,0,0
2024-01-20,2024-01-20_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",9.13,10,241.47666666666663,0,0
2024-01-21,2024-01-21_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",15.48,8,241.47666666666663,0,0
2024-01-22,2024-01-22_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",22.2,6,241.47666666666663,0,0
2024-01-23,2024-01-23_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.82,19,241.47666666666663,0,0
2024-01-24,2024-01-24_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",10.93,18,241.47666666666663,0,0
2024-01-25,2024-01-25_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",14.74,2,241.47666666666663,0,0
2024-01-26,2024-01-26_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",8.12,3,241.47666666666663,0,0
2024-01-27,2024-01-27_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,20,241.47666666666663,0,0
2024-01-28,2024-01-28_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",13.27,2,241.47666666666663,0,0
2024-01-29,2024-01-29_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",5.56,1,241.47666666666663,0,0
2024-01-30,2024-01-30_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",8.37,24,241.47666666666663,0,0
2024-01-31,2024-01-31_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",22.05,0,0.0,0,0
2024-02-01,2024-02-01_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",12.88,1,241.47666666666663,0,0
2024-02-02,2024-02-02_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,10,241.47666666666663,0,0
2024-02-03,2024-02-03_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.59,8,241.47666666666663,0,0
2024-02-04,2024-02-04_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",9.58,4,241.47666666666663,0,0
2024-02-05,2024-02-05_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,2,241.47666666666663,0,0
2024-02-06,2024-02-06_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",7.08,0,0.0,0,0
2024-02-07,2024-02-07_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",2.79,1,241.47666666666663,0,0
2024-02-08,2024-02-08_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.34,0,0.0,0,0
2024-02-09,2024-02-09_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",3.41,2,241.47666666666663,0,0
2024-02-10,2024-02-10_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",7.44,1,241.47666666666663,0,0
2024-02-11,2024-02-11_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",2.21,4,241.47666666666663,0,0
2024-02-12,2024-02-12_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",7.77,0,0.0,0,0
2024-02-13,2024-02-13_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",6.05,0,0.0,0,0
2024-02-14,2024-02-14_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",3.63,1,241.47666666666663,0,0
2024-02-15,2024-02-15_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",9.7,0,0.0,0,0
2024-02-16,2024-02-16_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",12.05,1,36.78,0,0
2024-02-17,2024-02-17_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",18.22,0,0.0,0,0
2024-02-18,2024-02-18_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",22.51,0,0.0,0,0
2024-02-19,2024-02-19_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.65,1,241.47666666666663,0,0
2024-02-20,2024-02-20_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.9,0,0.0,0,0
2024-02-21,2024-02-21_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.65,0,0.0,0,0
2024-02-22,2024-02-22_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",2.58,1,241.47666666666663,0,0
2024-02-23,2024-02-23_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",2.08,0,0.0,0,0
2024-02-24,2024-02-24_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",1.55,0,0.0,0,0
2024-02-25,2024-02-25_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",11.07,1,241.47666666666663,0,0
2024-02-26,2024-02-26_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.59,0,0.0,0,0
2024-02-27,2024-02-27_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",3.35,1,241.47666666666663,0,0
2024-02-28,2024-02-28_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",8.82,0,0.0,0,0
2024-02-29,2024-02-29_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",1.46,4,241.47666666666663,0,0
2024-03-01,2024-03-01_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",1.12,5,241.47666666666663,0,0
2024-03-02,2024-03-02_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.62,0,0.0,0,0
2024-03-03,2024-03-03_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",5.5,0,0.0,2,0
2024-03-04,2024-03-04_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.53,0,0.0,0,0
2024-03-05,2024-03-05_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.62,1,241.47666666666663,0,0
2024-03-06,2024-03-06_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",2.35,0,0.0,0,0
2024-03-07,2024-03-07_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.52,0,0.0,0,0
2024-03-08,2024-03-08_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",3.76,0,0.0,0,0
2024-03-09,2024-03-09_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",2.7,0,0.0,0,0
2024-03-10,2024-03-10_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.55,3,241.47666666666663,0,0
2024-03-11,2024-03-11_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",1.42,0,0.0,2,0
2024-03-12,2024-03-12_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",5.02,1,241.47666666666663,0,0
2024-03-13,2024-03-13_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-14,2024-03-14_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",1.09,1,241.47666666666663,0,0
2024-03-15,2024-03-15_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-16,2024-03-16_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,4,241.47666666666663,0,0
2024-03-17,2024-03-17_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-18,2024-03-18_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,1,241.47666666666663,0,0
2024-03-19,2024-03-19_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-20,2024-03-20_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-21,2024-03-21_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.98,2,241.47666666666663,0,0
2024-03-22,2024-03-22_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,22,241.47666666666663,0,0
2024-03-23,2024-03-23_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.71,0,0.0,0,0
2024-03-24,2024-03-24_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,6,241.47666666666663,0,0
2024-03-25,2024-03-25_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,1,241.47666666666663,0,0
2024-03-26,2024-03-26_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-27,2024-03-27_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-28,2024-03-28_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-29,2024-03-29_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-30,2024-03-30_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,0,0.0,0,0
2024-03-31,2024-03-31_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",2.52,2,241.47666666666663,0,0
2024-04-01,2024-04-01_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",0.0,3,241.47666666666663,0,0
2024-04-20,2024-04-20_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2024-04-21,2024-04-21_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2024-04-29,2024-04-29_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,1,241.47666666666663,0,0
2024-04-30,2024-04-30_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2024-05-04,2024-05-04_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,1,241.47666666666663,0,0
2024-05-28,2024-05-28_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,1,241.47666666666663,0,0
2024-05-29,2024-05-29_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,0,0.0,0,0
2024-05-31,2024-05-31_B0BSLTZV4Z,B0BSLTZV4Z,"NapQueen Alpha New Metal Platform Bed Frame/Modular Design/Mattress Foundation with Steel Slats for Support/No Box Spring Required/Easy Assembly, Full",4.23,1,241.47666666666663,0,0
